Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID470,470,None,1552.231,48.798,4.669,0,23.100,77,0.250,1,-10921639,3162.919,2062,715,10347,117028,2633.558,0.200,0.687,0.978
ID471,471,None,1711.674,15.381,5.127,0,23.100,77,0.250,1,-10921639,3957.676,3302,1230,8931,146434,2089.715,0.440,0.546,1.337
ID464,464,None,1547.214,38.910,3.204,0,23.400,78,0.250,1,-10921639,3132.243,2259,390,10013,115893,2569.126,0.200,0.632,0.944
ID465,465,0,9905.250,68.665,5.768,0,23.400,78,0.250,1,-10921639,18228.243,13781,2463,55752,674445,14015.677,0.200,0.698,1.069
ID467,467,2,3086.049,2.563,12.543,0,23.400,78,0.250,1,-10921639,7154.243,6373,1953,15261,264707,3603.764,0.440,0.515,1.350
ID469,469,None,1553.126,28.656,13.001,0,23.400,78,0.250,1,-10921639,3266.811,2239,536,13666,120872,3021.233,0.200,0.624,0.831
ID480,480,None,1594.542,23.804,22.797,0,23.700,79,0.250,1,-10921639,4165.595,3444,1097,10732,154127,2716.771,0.200,0.597,1.147
ID476,476,0,7774.629,68.573,5.768,0,23.700,79,0.250,1,-10921639,15640.135,12526,3549,42964,578685,10762.889,0.200,0.636,1.130
ID477,477,None,1504.785,15.381,8.606,0,23.700,79,0.250,1,-10921639,2651.081,1741,368,8691,98090,2267.742,0.200,0.720,0.979
ID478,478,2,1544.708,1.282,12.726,0,23.700,79,0.250,1,-10921639,5479.027,5565,1991,10387,202724,2301.069,0.442,0.288,1.064
ID479,479,None,1607.164,50.995,14.557,0,23.700,79,0.250,1,-10921639,4462.108,4629,905,8837,165098,2290.565,0.441,0.392,1.096
ID481,481,0,5609.715,68.299,5.768,0,24.000,80,0.250,1,-10921639,12296.297,11695,3675,26970,454963,6461.019,0.440,0.544,1.340
ID482,482,2,1577.078,0.824,12.909,0,24.000,80,0.250,1,-10921639,5688.730,5948,3022,8146,210483,1514.189,0.442,0.310,1.780
ID484,484,None,1520.140,14.099,12.817,0,24.300,81,0.250,1,-10921639,3369.514,2586,862,9556,124672,2298.980,0.200,0.551,1.041
ID485,485,25,2285.358,73.609,17.761,0,24.300,81,0.250,1,-10921639,4574.541,3067,932,18777,169258,4179.017,0.200,0.706,0.906
ID483,483,0,6341.177,67.932,5.768,0,24.300,81,0.250,1,-10921639,13263.784,11734,3300,30318,490760,7779.190,0.442,0.587,1.261
ID488,488,None,1860.137,2.838,12.543,0,24.600,82,0.250,1,-10921639,5058.000,4859,1480,9102,187146,2190.969,0.441,0.417,1.360
ID489,489,25,1510.231,74.890,14.008,0,24.600,82,0.250,1,-10921639,3743.405,3037,950,9500,138506,2143.085,0.200,0.479,1.132
ID490,490,None,1589.994,26.184,21.790,0,24.600,82,0.250,1,-10921639,3348.730,2473,727,9798,123903,2318.264,0.440,0.643,1.130
ID486,486,None,1513.659,51.911,2.747,0,24.600,82,0.250,1,-10921639,3222.054,1999,579,12691,119216,3167.380,0.200,0.656,0.806
ID487,487,0,6322.648,67.749,5.676,0,24.600,82,0.250,1,-10921639,13385.486,11923,3671,30620,495263,7674.636,0.441,0.594,1.300
ID491,491,None,1641.285,41.474,3.845,0,24.900,83,0.250,1,-10921639,3463.297,2788,1093,8572,128142,2182.171,0.441,0.634,1.232
ID492,492,0,5554.903,67.475,5.676,0,24.900,83,0.250,1,-10921639,12210.811,10273,4212,26131,451800,6219.375,0.440,0.564,1.416
ID493,493,26,1825.860,9.338,10.803,0,24.900,83,0.250,1,-10921639,3872.351,2773,262,11413,143277,3110.896,0.200,0.638,0.969
ID494,494,None,2079.174,51.087,14.740,0,24.900,83,0.250,1,-10921639,4581.405,4060,1458,12479,169512,2877.396,0.200,0.599,1.192
ID495,495,None,1687.806,63.446,20.874,0,24.900,83,0.250,1,-10921639,3208.135,1873,445,11519,118701,3042.030,0.200,0.749,0.903
ID496,496,None,1779.031,81.574,2.014,0,25.200,84,0.250,1,-10921639,3668.595,2526,626,13151,135738,3206.349,0.200,0.695,0.938
ID497,497,0,4755.282,67.200,5.768,0,25.200,84,0.250,1,-10921639,11539.135,10041,4710,21019,426948,4735.117,0.442,0.523,1.673
ID498,498,26,1614.667,6.134,13.733,0,25.200,84,0.250,1,-10921639,4169.432,3596,1069,10044,154269,2351.880,0.441,0.483,1.155
ID499,499,None,2466.519,59.235,14.374,0,25.200,84,0.250,1,-10921639,5638.081,4921,1799,13023,208609,2976.960,0.440,0.551,1.346
ID504,504,None,1518.622,46.143,15.381,0,25.500,85,0.250,1,-10921639,3192.811,2461,473,9966,118134,2510.784,0.200,0.603,0.956
ID500,500,0,7618.782,66.742,5.768,0,25.500,85,0.250,1,-10921639,15935.027,12329,4293,37670,589596,9696.113,0.441,0.636,1.277
ID501,501,27,1605.078,24.262,5.951,0,25.500,85,0.250,1,-10921639,3857.459,3286,1152,9767,142726,2324.871,0.441,0.526,1.143
ID502,502,None,1614.070,49.256,10.986,0,25.500,85,0.250,1,-10921639,3361.243,2884,754,7659,124366,1944.502,0.442,0.576,1.264
ID503,503,None,1868.478,50.995,14.648,0,25.500,85,0.250,1,-10921639,4640.108,4235,743,10357,171684,2713.744,0.442,0.447,1.057
ID505,505,27,1545.860,26.184,2.380,0,25.800,86,0.250,1,-10921639,3004.595,2297,448,10101,111170,2409.978,0.200,0.710,1.036
ID506,506,0,6075.407,66.193,5.768,0,25.800,86,0.250,1,-10921639,12916.270,11110,3088,32236,477902,8087.752,0.200,0.539,1.119
ID507,507,None,2328.379,5.219,13.367,0,25.800,86,0.250,1,-10921639,5462.892,4490,1357,14626,202127,3382.687,0.440,0.505,1.084
ID508,508,None,1585.779,47.150,21.332,0,25.800,86,0.250,1,-10921639,3270.568,2563,144,10118,121011,2790.271,0.200,0.684,0.952
ID509,509,0,4865.368,65.827,5.768,0,26.100,87,0.250,1,-10921639,11169.730,10980,4556,20556,413280,4797.145,0.441,0.519,1.591
ID512,512,0,8717.602,65.277,5.768,0,26.400,88,0.250,1,-10921639,17304.973,14635,2761,38248,640284,10420.864,0.441,0.647,1.304
ID513,513,None,1528.121,52.277,7.050,0,26.400,88,0.250,1,-10921639,3004.054,2402,587,8066,111150,2080.314,0.200,0.668,1.156
ID514,514,None,1554.642,51.453,11.810,0,26.400,88,0.250,1,-10921639,3413.243,2758,676,9517,126290,2278.113,0.441,0.592,1.114
ID515,515,None,1518.952,12.543,13.641,0,26.400,88,0.250,1,-10921639,3636.216,3188,509,8359,134540,2193.379,0.441,0.505,1.112
ID516,516,None,1780.758,75.073,14.191,0,26.400,88,0.250,1,-10921639,4392.405,3644,954,10393,162519,2389.767,0.200,0.445,1.132
ID517,517,None,1716.138,50.903,14.740,0,26.400,88,0.250,1,-10921639,4927.568,5295,1921,8088,182320,1656.297,0.442,0.438,1.813
ID518,518,None,1564.145,4.395,14.832,0,26.400,88,0.250,1,-10921639,3507.486,2630,440,9122,129777,2491.335,0.200,0.577,1.030
ID519,519,None,1572.786,62.805,14.832,0,26.400,88,0.250,1,-10921639,4317.162,4035,1206,8304,159735,1808.535,0.440,0.408,1.382
ID510,510,None,1867.213,5.859,0.458,0,26.400,88,0.250,1,-10921639,3865.649,2682,553,12517,143029,3096.603,0.200,0.605,0.941
ID511,511,None,1596.458,24.994,2.014,0,26.400,88,0.250,1,-10921639,3362.108,2757,886,10397,124398,2476.113,0.200,0.561,0.976
ID520,520,None,1555.523,14.282,1.831,0,26.700,89,0.250,1,-10921639,3105.919,2376,552,10343,114919,2442.656,0.200,0.685,1.034
ID521,521,0,6097.521,64.911,5.859,0,26.700,89,0.250,1,-10921639,14518.946,12861,3762,31632,537201,7543.183,0.441,0.496,1.277
ID522,522,0,10880.915,64.728,5.768,0,27.000,90,0.250,1,-10921639,20159.270,15091,2039,57905,745893,15233.969,0.200,0.705,1.094
ID523,523,None,1570.357,7.782,6.775,0,27.000,90,0.250,1,-10921639,3089.135,2626,635,8291,114298,2135.438,0.200,0.566,1.045
ID524,524,None,1612.831,39.002,14.374,0,27.000,90,0.250,1,-10921639,3138.865,2410,516,10440,116138,2509.400,0.200,0.666,1.000
ID525,525,28,1634.662,63.629,14.832,0,27.000,90,0.250,1,-10921639,4526.568,3736,1150,9079,167483,2094.314,0.441,0.411,1.260
ID526,526,None,1508.792,23.163,15.564,0,27.000,90,0.250,1,-10921639,3190.297,2691,426,7716,118041,1938.348,0.200,0.534,1.146
ID528,528,28,1560.358,64.453,14.832,0,27.300,91,0.250,1,-10921639,3924.811,3409,1513,8773,145218,2036.394,0.441,0.486,1.261
ID527,527,0,7977.387,64.728,5.859,0,27.300,91,0.250,1,-10921639,16800.351,15517,4770,38878,621613,9465.869,0.441,0.617,1.354
ID529,529,None,1519.378,50.079,1.007,0,27.600,92,0.250,1,-10921639,3456.676,2960,604,8498,127897,2157.900,0.200,0.522,1.099
ID530,530,None,1761.718,10.071,2.472,0,27.600,92,0.250,1,-10921639,3660.027,2817,882,9587,135421,2340.530,0.200,0.619,1.195
ID531,531,0,9814.104,64.728,5.768,0,27.600,92,0.250,1,-10921639,19162.459,13733,2280,51320,709011,14052.402,0.200,0.662,1.087
ID532,532,0,8970.135,64.728,5.859,0,27.900,93,0.250,1,-10921639,19335.162,16022,5188,40583,715401,11068.574,0.441,0.606,1.318
ID536,536,29,1512.045,6.042,11.444,0,28.200,94,0.250,1,-10921639,3439.189,2817,482,8360,127250,2174.172,0.200,0.487,1.036
ID537,537,None,1845.104,41.840,13.001,0,28.200,94,0.250,1,-10921639,3899.595,2800,684,14506,144285,3290.737,0.200,0.644,0.928
ID533,533,None,1650.036,63.172,2.655,0,28.200,94,0.250,1,-10921639,3243.486,2344,440,10317,120009,2694.502,0.200,0.676,0.971
ID534,534,None,1664.152,2.655,5.402,0,28.200,94,0.250,1,-10921639,4103.676,3911,1079,9306,151836,2109.697,0.441,0.509,1.313
ID535,535,0,6627.016,64.636,5.768,0,28.200,94,0.250,1,-10921639,15218.324,13419,1707,34015,563078,9021.253,0.441,0.505,1.132
ID540,540,29,1622.433,8.514,12.268,0,28.500,95,0.250,1,-10921639,3566.919,2987,1036,8328,131976,1976.994,0.441,0.559,1.294
ID538,538,0,9298.782,64.362,5.768,0,28.500,95,0.250,1,-10921639,19912.405,17332,5370,40162,736759,10174.055,0.441,0.566,1.415
ID539,539,53,1657.592,47.424,11.902,0,28.500,95,0.250,1,-10921639,3157.135,1867,332,14907,116814,3312.102,0.200,0.775,0.833
ID544,544,0,6815.156,63.446,5.768,0,28.800,96,0.250,1,-10921639,15981.027,14753,4269,31673,591298,7787.851,0.442,0.539,1.437
ID545,545,None,1512.651,23.804,13.825,0,28.800,96,0.250,1,-10921639,3432.270,2571,515,11159,126994,2542.420,0.200,0.529,0.934
ID546,546,53,1565.845,50.995,14.648,0,28.800,96,0.250,1,-10921639,4500.892,4345,1436,8018,166533,2003.577,0.442,0.380,1.236
ID547,547,None,1593.948,30.762,21.973,0,28.800,96,0.250,1,-10921639,3269.568,2025,708,11161,120974,2715.909,0.200,0.601,0.904
ID541,541,None,2022.881,47.241,1.556,0,28.800,96,0.250,1,-10921639,3771.486,2709,520,10245,139545,2866.736,0.200,0.639,1.026
ID542,542,None,1599.313,54.749,4.303,0,28.800,96,0.250,1,-10921639,3358.514,2576,767,10602,124265,2468.665,0.200,0.602,1.023
ID543,543,30,1582.102,12.543,4.669,0,28.800,96,0.250,1,-10921639,3435.378,2908,498,8563,127109,2381.389,0.441,0.562,1.038
ID548,548,30,1594.129,11.902,5.585,0,29.100,97,0.250,1,-10921639,3991.703,3379,1268,9822,147693,2219.781,0.200,0.462,1.136
ID549,549,0,10601.208,63.080,5.768,0,29.100,97,0.250,1,-10921639,20163.649,16948,3655,52059,746055,13909.688,0.200,0.675,1.168
ID551,551,0,2279.334,62.073,5.951,0,29.400,98,0.250,1,-10921639,8179.892,8612,3150,11735,302656,2575.399,0.442,0.292,1.436
ID552,552,0,7449.959,61.341,5.859,0,29.700,99,0.250,1,-10921639,18335.622,18529,2943,38045,678418,9545.541,0.439,0.463,1.216
ID553,553,None,1620.798,24.628,15.472,0,29.700,99,0.250,1,-10921639,3652.919,3652,869,7721,135158,1910.764,0.442,0.544,1.346
ID556,556,31,1576.668,41.107,19.592,0,30.000,100,0.250,1,-10921639,3060.000,1586,378,12225,113220,2930.109,0.200,0.728,0.880
ID554,554,None,1741.178,62.164,3.937,0,30.000,100,0.250,1,-10921639,3459.459,2598,387,10191,128000,2621.336,0.200,0.656,1.046
ID555,555,0,9205.134,60.883,5.859,0,30.000,100,0.250,1,-10921639,19562.865,17790,4980,41684,723826,10308.769,0.441,0.572,1.381
ID557,557,0,10222.370,60.608,5.859,0,30.300,101,0.250,1,-10921639,20696.162,18009,3621,49751,765758,13534.355,0.442,0.588,1.132
ID558,558,None,1571.687,50.629,14.557,0,30.300,101,0.250,1,-10921639,4312.000,3787,1935,9274,159544,2077.868,0.440,0.414,1.216
ID559,559,31,1799.577,41.657,16.937,0,30.300,101,0.250,1,-10921639,3621.757,2700,801,12093,134005,2891.886,0.200,0.692,1.025
ID560,560,None,1630.273,13.916,5.676,0,30.600,102,0.250,1,-10921639,3633.027,3005,584,10523,134422,2571.352,0.200,0.579,1.036
ID561,561,0,7103.051,60.150,5.859,0,30.600,102,0.250,1,-10921639,17503.946,16094,6451,36096,647646,8062.429,0.441,0.475,1.399
ID562,562,None,1590.747,2.472,5.402,0,30.900,103,0.250,1,-10921639,3906.730,3402,706,9001,144549,2270.912,0.441,0.487,1.126
ID563,563,0,6519.963,59.509,5.951,0,30.900,103,0.250,1,-10921639,16639.568,17109,3921,31648,615664,7593.563,0.440,0.445,1.351
ID564,564,None,1534.451,52.002,8.972,0,30.900,103,0.250,1,-10921639,3283.838,2119,511,11553,121502,2826.652,0.200,0.604,0.875
ID565,565,None,1524.364,44.220,11.169,0,30.900,103,0.250,1,-10921639,3116.730,2437,819,7024,115319,1884.036,0.440,0.629,1.277
ID566,566,0,7476.593,59.143,5.951,0,31.200,104,0.250,1,-10921639,17130.216,14829,3499,35416,633818,9310.274,0.440,0.483,1.198
ID568,568,0,9497.014,58.869,5.951,0,31.500,105,0.250,1,-10921639,20506.054,18500,3237,48940,758724,12439.382,0.441,0.563,1.187
ID569,569,32,1765.474,53.009,13.916,0,31.500,105,0.250,1,-10921639,3966.324,2972,664,11989,146754,2960.628,0.200,0.595,0.999
ID570,570,None,1577.388,39.002,14.282,0,31.500,105,0.250,1,-10921639,3420.054,2882,556,10494,126542,2703.189,0.200,0.551,0.899
ID571,571,33,1521.805,71.778,14.740,0,31.500,105,0.250,1,-10921639,3063.405,2772,315,10247,113346,2615.690,0.200,0.652,0.924
ID567,567,None,1644.788,65.277,1.007,0,31.500,105,0.250,1,-10921639,3384.622,2654,345,10432,125231,2633.377,0.200,0.636,0.999
ID572,572,0,9973.571,58.685,5.951,0,31.800,106,0.250,1,-10921639,20734.946,19029,3026,49018,767193,12764.511,0.200,0.574,1.185
ID573,573,33,1867.134,73.426,14.465,0,31.800,106,0.250,1,-10921639,3986.216,2956,595,14007,147490,3119.438,0.200,0.617,0.975
ID574,574,32,1920.271,50.812,14.648,0,31.800,106,0.250,1,-10921639,5367.838,5371,740,10362,198610,2745.593,0.439,0.383,1.082
ID576,576,32,1752.553,50.903,14.648,0,32.100,107,0.250,1,-10921639,4513.541,4344,977,8915,167001,2158.464,0.440,0.472,1.340
ID577,577,33,1542.569,72.693,15.656,0,32.100,107,0.250,1,-10921639,3173.054,2068,654,9656,117403,2494.859,0.200,0.651,1.003
ID578,578,None,1545.823,64.820,19.318,0,32.100,107,0.250,1,-10921639,3306.649,2360,387,10337,122346,2460.215,0.200,0.573,0.979
ID575,575,0,11403.730,58.136,5.951,0,32.100,107,0.250,1,-10921639,23819.703,16925,4544,61312,881329,16445.365,0.441,0.657,1.149
ID580,580,None,1536.097,26.367,8.240,0,32.400,108,0.250,1,-10921639,3196.405,2083,452,11133,118267,2618.850,0.200,0.589,0.905
ID581,581,None,1570.526,79.285,14.008,0,32.400,108,0.250,1,-10921639,3427.514,2884,1065,6317,126818,1629.941,0.441,0.582,1.546
ID579,579,0,8415.115,57.770,5.859,0,32.400,108,0.250,1,-10921639,18496.324,15913,4213,42609,684364,10668.374,0.441,0.581,1.274
ID582,582,0,3959.880,57.129,5.951,0,32.700,109,0.250,1,-10921639,10861.919,10787,4785,16507,401891,3662.469,0.441,0.435,1.798
ID584,584,None,1577.483,8.606,14.374,0,33.000,110,0.250,1,-10921639,3755.405,2424,641,12806,138950,3213.448,0.200,0.559,0.838
ID583,583,0,5474.793,56.671,5.951,0,33.000,110,0.250,1,-10921639,12408.351,11682,3997,25856,459109,6563.217,0.440,0.550,1.341
ID585,585,0,4592.215,56.305,5.859,0,33.300,111,0.250,1,-10921639,10179.919,8524,2097,24335,376657,6485.900,0.441,0.579,1.151
ID586,586,0,4428.160,55.756,5.859,0,33.600,112,0.250,1,-10921639,10560.838,8572,3574,23686,390751,5382.009,0.441,0.506,1.319
ID587,587,0,3692.973,55.573,5.768,0,33.900,113,0.250,1,-10921639,8888.459,8200,3864,19093,328873,4233.395,0.441,0.509,1.417
ID592,592,None,1644.911,7.965,8.240,0,34.200,114,0.250,1,-10921639,3521.297,2600,702,11341,130288,2894.187,0.200,0.636,0.946
ID593,593,34,1714.735,72.327,17.670,0,34.200,114,0.250,1,-10921639,3505.973,2675,798,11788,129721,2826.440,0.200,0.648,0.975
ID588,588,None,1643.677,53.833,0.000,0,34.200,114,0.250,1,-10921639,4839.351,4300,227,12288,179056,3688.394,0.441,0.689,1.071
ID589,589,None,1658.236,32.318,4.028,0,34.200,114,0.250,1,-10921639,3823.432,2834,799,11861,141467,2786.071,0.200,0.525,0.945
ID590,590,None,1504.268,2.563,5.493,0,34.200,114,0.250,1,-10921639,3676.811,3134,888,9654,136042,2329.279,0.200,0.434,0.956
ID591,591,0,3428.593,55.023,5.676,0,34.200,114,0.250,1,-10921639,9455.378,8825,3218,20745,349849,4621.967,0.441,0.449,1.267
ID594,594,0,3230.572,54.657,5.676,0,34.500,115,0.250,1,-10921639,7595.973,6367,2022,17447,281051,4234.356,0.439,0.545,1.266
ID595,595,34,1533.048,74.066,14.374,0,34.500,115,0.250,1,-10921639,4235.378,3789,1765,9735,156709,2124.802,0.440,0.429,1.196
ID596,596,None,1507.192,4.852,17.029,0,34.500,115,0.250,1,-10921639,3413.405,3186,1226,7297,126296,1865.043,0.442,0.528,1.265
ID597,597,None,1538.925,64.270,18.036,0,34.500,115,0.250,1,-10921639,3454.514,2971,648,8153,127817,2126.974,0.441,0.581,1.193
ID600,600,None,1633.299,22.064,6.866,0,34.800,116,0.250,1,-10921639,3896.784,2644,732,11652,144181,3008.024,0.200,0.536,0.904
ID601,601,None,1735.163,1.190,7.965,0,34.800,116,0.250,1,-10921639,3516.243,2380,721,11571,130101,2990.424,0.200,0.659,0.934
ID602,602,35,1662.435,41.565,16.480,0,34.800,116,0.250,1,-10921639,3333.162,2535,459,10734,123327,2539.822,0.200,0.615,0.999
ID603,603,None,1605.916,45.685,18.860,0,34.800,116,0.250,1,-10921639,3428.000,3039,1081,8411,126836,2052.275,0.200,0.590,1.240
ID598,598,None,1586.936,5.127,5.127,0,34.800,116,0.250,1,-10921639,3623.270,3302,896,8855,134061,2069.275,0.200,0.533,1.218
ID599,599,0,2654.909,54.474,5.768,0,34.800,116,0.250,1,-10921639,7152.676,6572,1394,15933,264649,3740.224,0.440,0.414,1.119
ID604,604,None,1677.134,43.305,2.014,0,35.100,117,0.250,1,-10921639,3264.027,2368,600,11137,120769,2680.242,0.200,0.701,1.004
ID605,605,0,1905.613,54.291,5.768,0,35.100,117,0.250,1,-10921639,6540.757,5567,1831,14164,242008,3290.822,0.439,0.312,0.945
ID606,606,35,1511.499,39.826,16.113,0,35.100,117,0.250,1,-10921639,3278.730,1975,462,11715,121313,2893.570,0.200,0.605,0.855
ID608,608,None,1657.205,37.079,11.444,0,35.400,118,0.250,1,-10921639,3262.811,2179,715,11136,120724,2724.522,0.200,0.653,0.947
ID609,609,None,1501.644,45.593,11.810,0,35.400,118,0.250,1,-10921639,3142.784,2316,419,9899,116283,2391.884,0.200,0.591,0.976
ID610,610,36,1598.554,34.058,14.282,0,35.400,118,0.250,1,-10921639,3493.135,3236,934,8574,129246,2047.711,0.200,0.553,1.215
ID611,611,None,1660.937,50.812,14.648,0,35.400,118,0.250,1,-10921639,4516.703,4580,1300,7531,167118,1895.645,0.442,0.438,1.451
ID612,612,None,1608.898,66.467,16.846,0,35.400,118,0.250,1,-10921639,3402.757,2557,365,13843,125902,3033.340,0.200,0.636,0.872
ID607,607,0,3257.050,54.016,5.859,0,35.400,118,0.250,1,-10921639,7589.649,5782,2147,18890,280817,4714.008,0.440,0.595,1.201
ID613,613,0,1826.838,53.925,5.951,0,35.700,119,0.250,1,-10921639,5353.054,5552,1349,9092,198063,2209.275,0.441,0.404,1.394
ID614,614,36,1553.276,31.677,18.402,0,35.700,119,0.250,1,-10921639,3521.865,2804,984,8314,130309,2084.538,0.441,0.554,1.204
ID616,616,None,1621.382,77.088,8.606,0,36.000,120,0.250,1,-10921639,3235.216,2297,542,10824,119703,2683.081,0.200,0.685,0.980
ID4088,4088,0,-1.000,53.375,6.088,0,120.000,120,0.250,1,-10921639,4282.459,4102,2226,6280,158451,1078.119,0.441,0.316,1.909
ID617,617,None,1662.687,79.193,14.465,0,36.000,120,0.250,1,-10921639,4288.784,3840,1520,8886,158685,1887.694,0.441,0.469,1.450
ID615,615,None,1571.750,31.311,4.761,0,36.000,120,0.250,1,-10921639,3254.649,2212,436,10946,120422,2690.713,0.200,0.615,0.921
ID4094,4094,0,-1.000,53.009,6.271,0,121.000,121,0.250,1,-10921639,3760.703,3772,1514,6249,139146,1367.768,0.441,0.302,1.275
ID618,618,None,1662.331,44.312,10.162,0,36.600,122,0.250,1,-10921639,3603.000,2770,1099,9827,133311,2416.857,0.200,0.583,1.098
ID619,619,None,1577.468,72.693,12.177,0,36.600,122,0.250,1,-10921639,2941.676,1751,494,10076,108842,2642.811,0.200,0.746,0.951
ID620,620,None,1635.313,78.827,14.557,0,36.600,122,0.250,1,-10921639,3713.595,3091,819,8393,137403,2056.627,0.441,0.550,1.282
ID621,621,None,1614.182,72.968,19.043,0,36.600,122,0.250,1,-10921639,2878.000,1986,662,8301,106486,2119.373,0.200,0.711,1.129
ID624,624,None,1862.408,50.903,14.557,0,36.900,123,0.250,1,-10921639,4518.946,4371,846,8921,167201,2178.578,0.441,0.470,1.327
ID625,625,None,1869.993,63.355,15.106,0,36.900,123,0.250,1,-10921639,4434.378,3518,1612,11610,164072,2594.034,0.200,0.522,1.172
ID622,622,None,1592.514,5.951,0.641,0,36.900,123,0.250,1,-10921639,3167.405,2350,597,9195,117194,2380.895,0.441,0.677,1.074
ID623,623,0,2721.446,51.819,6.317,0,36.900,123,0.250,1,-10921639,6070.324,4619,1798,15748,224602,3896.382,0.200,0.573,1.135
ID628,628,None,1843.700,9.338,10.895,0,37.200,124,0.250,1,-10921639,3947.892,2951,561,11610,146072,2989.174,0.200,0.606,0.996
ID626,626,0,1534.679,51.544,6.226,0,124.000,124,0.250,1,-10921639,4924.784,4965,1915,8500,182217,2111.663,0.699,0.234,0.884
ID627,627,None,1529.276,40.558,5.402,0,37.200,124,0.250,1,-10921639,3077.108,2292,661,9064,113853,2225.545,0.200,0.617,1.055
ID629,629,0,2479.595,51.361,6.226,0,37.500,125,0.250,1,-10921639,6280.351,4812,2303,15457,232373,3508.039,0.200,0.401,1.025
ID630,630,None,1691.312,26.093,8.423,0,37.500,125,0.250,1,-10921639,3756.568,2972,757,10963,138993,2656.874,0.200,0.607,1.068
ID631,631,0,1683.076,51.270,6.134,0,37.800,126,0.250,1,-10921639,4970.622,4758,1423,8557,183913,2018.018,0.440,0.362,1.311
ID632,632,0,1922.472,51.453,6.226,0,38.100,127,0.250,1,-10921639,5906.243,5495,1996,12103,218531,2773.632,0.200,0.323,1.040
ID633,633,None,1612.092,49.164,10.162,0,38.100,127,0.250,1,-10921639,3352.081,2211,280,12230,124027,3017.731,0.200,0.598,0.831
ID634,634,None,2082.231,77.912,14.374,0,38.100,127,0.250,1,-10921639,4615.811,4104,814,12630,170785,3042.972,0.200,0.534,1.056
ID635,635,None,1561.081,6.775,20.233,0,38.100,127,0.250,1,-10921639,3397.973,2950,522,9337,125725,2320.129,0.200,0.548,1.037
ID636,636,0,1783.550,51.453,6.226,0,38.700,129,0.250,1,-10921639,5356.811,5310,2265,9462,198202,1991.737,0.442,0.374,1.465
ID637,637,None,1500.817,77.545,10.162,0,38.700,129,0.250,1,-10921639,2645.622,1594,228,10595,97888,2754.882,0.200,0.811,0.860
ID640,640,None,1653.985,28.198,18.860,0,39.000,130,0.250,1,-10921639,3330.243,2161,948,11488,123219,2754.677,0.200,0.694,0.991
ID638,638,0,2191.740,51.544,6.317,0,39.000,130,0.250,1,-10921639,6052.216,5884,1044,12774,223932,2999.309,0.200,0.395,1.142
ID639,639,None,1624.590,27.100,15.564,0,39.000,130,0.250,1,-10921639,3604.297,2844,610,10592,133359,2548.503,0.200,0.566,1.022
ID641,641,None,1524.613,19.867,5.127,0,39.300,131,0.250,1,-10921639,4113.297,3893,1045,7862,152192,2000.087,0.442,0.439,1.255
ID642,642,0,2885.840,51.544,6.317,0,39.300,131,0.250,1,-10921639,7099.081,6074,2276,16832,262666,3776.513,0.200,0.473,1.207
ID643,643,None,1502.933,73.517,21.423,0,39.300,131,0.250,1,-10921639,3062.108,2034,217,11252,113298,2787.761,0.200,0.641,0.858
ID644,644,None,2131.549,65.094,0.000,0,39.600,132,0.250,1,-10921639,5214.486,3132,1451,16179,192936,3991.238,0.200,0.689,1.066
ID645,645,None,1900.187,50.537,1.099,0,39.600,132,0.250,1,-10921639,4128.811,3181,583,11722,152766,2878.685,0.200,0.554,1.022
ID646,646,37,1545.151,0.366,3.845,0,39.600,132,0.250,1,-10921639,3521.081,2442,797,9961,130280,2644.292,0.200,0.594,0.992
ID647,647,0,2125.654,51.453,6.317,0,39.600,132,0.250,1,-10921639,6037.459,5486,2302,11425,223386,2440.998,0.441,0.396,1.402
ID648,648,None,1746.668,9.888,4.028,0,39.900,133,0.250,1,-10921639,3910.081,3155,1215,11208,144673,2532.435,0.200,0.565,1.115
ID649,649,37,1635.415,2.472,5.127,0,39.900,133,0.250,1,-10921639,4125.568,3852,1103,7740,152646,1943.530,0.441,0.468,1.353
ID650,650,0,2007.382,51.270,6.134,0,39.900,133,0.250,1,-10921639,5920.297,5833,1488,10307,219051,2353.403,0.442,0.352,1.309
ID651,651,None,1538.134,29.663,11.993,0,39.900,133,0.250,1,-10921639,3263.000,2670,783,8177,120731,2067.502,0.200,0.555,1.126
ID652,652,None,1507.454,22.064,15.747,0,39.900,133,0.250,1,-10921639,3422.216,2729,704,8684,126622,2076.503,0.200,0.536,1.150
ID656,656,0,1714.313,51.178,6.226,0,40.200,134,0.250,1,-10921639,5138.297,5236,1368,8706,190117,2018.364,0.439,0.370,1.375
ID657,657,None,1628.698,68.115,8.331,0,40.200,134,0.250,1,-10921639,3384.892,2562,369,10900,125241,2812.846,0.200,0.592,0.895
ID653,653,None,1510.347,49.896,1.007,0,40.200,134,0.250,1,-10921639,3490.865,2844,893,9774,129162,2193.429,0.200,0.544,1.121
ID654,654,None,1518.290,24.811,4.761,0,40.200,134,0.250,1,-10921639,3657.081,3184,724,7091,135312,2021.610,0.441,0.483,1.178
